year,state_name,reference_period_desc,freq_desc,unit_desc,sector_desc,class_desc,commodity_desc,short_desc,group_desc,statisticcat_desc,Value
1886,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"194,000"
1885,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"195,000"
1884,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"196,000"
1883,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"198,000"
1882,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1881,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1880,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1879,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"202,000"
1878,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"202,000"
1877,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"202,000"
1876,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1875,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1874,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"195,000"
1873,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"195,000"
1872,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"210,000"
1871,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"210,000"
1870,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"205,000"
1869,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"205,000"
1868,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"205,000"
1867,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
1866,DELAWARE,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"200,000"
2025,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"52,000"
2024,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"47,000"
2023,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"62,000"
2022,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"56,000"
2021,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"66,000"
2020,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"61,000"
2019,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"54,000"
2018,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"62,000"
2017,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
2016,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"40,000"
2015,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"50,000"
2014,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"40,000"
2013,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"78,000"
2012,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"40,000"
2011,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"33,000"
2010,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"25,000"
2009,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
2008,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"35,000"
2007,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"35,000"
2006,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"30,000"
2005,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"28,000"
2004,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"32,000"
2003,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"39,000"
2002,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"37,000"
2001,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"26,000"
2000,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"25,000"
1999,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"40,000"
1998,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"55,000"
1997,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"75,000"
1996,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"112,000"
1995,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"60,000"
1994,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"80,000"
1993,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"100,000"
1992,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"110,000"
1991,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"75,000"
1990,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"75,000"
1989,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"80,000"
1988,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"65,000"
1987,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"105,000"
1986,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"160,000"
1985,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"190,000"
1984,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"210,000"
1983,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"122,000"
1982,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"210,000"
1981,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"327,000"
1980,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"328,000"
1979,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"339,000"
1978,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"342,000"
1977,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"299,000"
1976,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"480,000"
1975,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"375,000"
1974,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"376,000"
1973,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"340,000"
1972,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"307,000"
1971,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"314,000"
1970,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"291,000"
1969,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"327,000"
1968,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"396,000"
1967,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"461,000"
1966,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"359,000"
1965,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"352,000"
1964,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"332,000"
1963,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"335,000"
1962,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"319,000"
1961,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"332,000"
1960,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"307,000"
1959,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"327,000"
1958,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"317,000"
1957,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"315,000"
1956,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"333,000"
1955,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"353,000"
1954,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"346,000"
1953,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"330,000"
1952,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"375,000"
1951,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"361,000"
1950,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"347,000"
1949,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"344,000"
1948,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"424,000"
1947,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"492,000"
1946,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"526,000"
1945,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"495,000"
1944,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"550,000"
1943,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"595,000"
1942,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"575,000"
1941,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"607,000"
1940,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"633,000"
1939,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"650,000"
1938,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"694,000"
1937,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"674,000"
1936,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"702,000"
1935,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"756,000"
1934,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"685,000"
1933,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"738,000"
1932,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"717,000"
1931,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"702,000"
1930,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"622,000"
1929,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"613,000"
1928,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"621,000"
1927,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"601,000"
1926,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"596,000"
1925,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"601,000"
1924,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"589,000"
1923,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"643,000"
1922,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"694,000"
1921,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"783,000"
1920,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"781,000"
1919,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"790,000"
1918,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"785,000"
1917,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"730,000"
1916,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"660,000"
1915,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"645,000"
1914,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"585,000"
1913,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"590,000"
1912,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"590,000"
1911,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"585,000"
1910,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"600,000"
1909,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"610,000"
1908,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"580,000"
1907,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"595,000"
1906,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"610,000"
1905,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"615,000"
1904,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"595,000"
1903,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"595,000"
1902,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"590,000"
1901,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"570,000"
1900,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"575,000"
1899,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"572,000"
1898,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"515,000"
1897,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"510,000"
1896,FLORIDA,YEAR,ANNUAL,ACRES,CROPS,ALL CLASSES,CORN,"CORN, GRAIN - ACRES HARVESTED",FIELD CROPS,AREA HARVESTED,"500,000"
